x_utm,y_utm,residual_HQ,z_residual,spatial_lag_z,LISA_cluster,p_sim
480956.0,2497226.0,-0.011144383162877691,-0.11443968790836122,-0.18165899577586006,Not significant,0.305
481946.0,2497226.0,0.016678290157892572,0.17126639425608714,-0.008516242195531043,Not significant,0.498
482936.0,2497226.0,0.08315022447643505,0.8538548611905629,0.20963282275896833,Not significant,0.277
483926.0,2497226.0,0.1341873572164558,1.3779460968509663,0.4901571246004766,Not significant,0.092
484916.0,2497226.0,0.10983236291942822,1.1278489936173006,0.6594964018461388,High-High,0.038
485906.0,2497226.0,0.09574218252239453,0.9831594380230304,0.7777880123012544,High-High,0.016
486896.0,2497226.0,0.15400482872066723,1.5814481858341642,1.0894918226654924,High-High,0.002
487886.0,2497226.0,0.17516781547603832,1.798767131539551,1.416556052503149,High-High,0.001
488876.0,2497226.0,0.1824388072782539,1.8734316527130084,1.6314413333979347,High-High,0.001
489866.0,2497226.0,0.1636814043813728,1.6808152196527357,1.557423004591114,High-High,0.001
490856.0,2497226.0,0.15941901662883984,1.6370455181793404,1.2695322168821117,High-High,0.001
491846.0,2497226.0,0.12159784296093212,1.2486666148676884,1.033915683226492,High-High,0.003
492836.0,2497226.0,0.11054046609935986,1.1351203791874078,0.9089052329355631,High-High,0.005
493826.0,2497226.0,0.11718686082897412,1.2033710241496567,0.7986180377764301,High-High,0.016
495806.0,2497226.0,0.014170543938257563,0.1455147945009422,-0.15092312287211468,Not significant,0.337
497786.0,2497226.0,-0.06793437740268482,-0.6976060347699464,-0.43881410185283337,Not significant,0.112
498776.0,2497226.0,-0.021557076186559332,-0.22136577995848356,0.09986584841406021,Not significant,0.376
499766.0,2497226.0,0.07580937603054272,0.7784729945719738,0.8234371496598528,High-High,0.013
500756.0,2497226.0,0.13657416561184155,1.402455807605964,1.1786307162133847,High-High,0.002
